symbol,exchange,date,adjusted close,option symbol,expiration,strike,log(strike),call/put,style,ask,log(ask),bid,log(bid),mean price,log(mean price),iv,volume,log(volume),open interest,log(open interest),stock price for iv,*,delta,vega,gamma,theta,rho
VIX,CBOE,18-12-2019,12.58,VIX   200122C00011000,22-01-2020,11,1.041392685,C,E,3.9,0.591064607,3.8,0.579783597,3.85,0.58546073,0.655601,1,0,396,2.597695186,14.825,*,0.9426,0.005251,0.038447,-0.004766,0.009575
VIX,CBOE,18-12-2019,12.58,VIX   200122C00011500,22-01-2020,11.5,1.06069784,C,E,3.5,0.544068044,3.3,0.51851394,3.4,0.531478917,0.655601,50,1.698970004,440,2.643452676,14.825,*,0.912632,0.00725,0.053081,-0.006675,0.009584
VIX,CBOE,18-12-2019,12.58,VIX   200122P00011500,22-01-2020,11.5,1.06069784,P,E,0.15,-0.823908741,0.05,-1.301029996,0.1,-1,0.623077,574,2.758911892,1029,3.012415375,14.825,*,-0.078141,0.006666,0.051351,-0.005976,-0.001185
VIX,CBOE,18-12-2019,12.58,VIX   200122C00012000,22-01-2020,12,1.079181246,C,E,3.1,0.491361694,2.95,0.469822016,3.025,0.480725379,0.655601,88,1.944482672,949,2.977266212,14.825,,0.874238,0.009436,0.069084,-0.00876,0.009454
VIX,CBOE,18-12-2019,12.58,VIX   200122P00012000,22-01-2020,12,1.079181246,P,E,0.2,-0.698970004,0.15,-0.823908741,0.175,-0.756961951,0.623077,18855,4.275426537,26564,4.424293472,14.825,,-0.115806,0.008904,0.06859,-0.007981,-0.001772
VIX,CBOE,18-12-2019,12.58,VIX   200122C00012500,22-01-2020,12.5,1.096910013,C,E,2.7,0.431363764,2.6,0.414973348,2.65,0.423245874,0.67627,164,2.214843848,3047,3.483872454,14.825,,0.821779,0.011902,0.084478,-0.011461,0.009078
VIX,CBOE,18-12-2019,12.58,VIX   200122P00012500,22-01-2020,12.5,1.096910013,P,E,0.4,-0.397940009,0.3,-0.522878745,0.35,-0.455931956,0.693747,39577,4.597442871,27794,4.443951053,14.825,,-0.18293,0.012099,0.083708,-0.012071,-0.002878
VIX,CBOE,18-12-2019,12.58,VIX   200122C00013000,22-01-2020,13,1.113943352,C,E,2.4,0.380211242,2.3,0.361727836,2.35,0.371067862,0.722547,719,2.85672889,7069,3.849357982,14.825,,0.758323,0.014243,0.094619,-0.014705,0.008474
VIX,CBOE,18-12-2019,12.58,VIX   200122P00013000,22-01-2020,13,1.113943352,P,E,0.6,-0.22184875,0.5,-0.301029996,0.55,-0.259637311,0.73782,4348,3.638289535,47713,4.678636724,14.825,,-0.244761,0.014341,0.093297,-0.015212,-0.003935
VIX,CBOE,18-12-2019,12.58,VIX   200122C00013500,22-01-2020,13.5,1.130333768,C,E,2.15,0.33243846,2.05,0.311753861,2.1,0.322219295,0.770192,84,1.924279286,3455,3.538448052,14.825,,0.695995,0.015965,0.099494,-0.017605,0.007836
VIX,CBOE,18-12-2019,12.58,VIX   200122P00013500,22-01-2020,13.5,1.130333768,P,E,0.8,-0.096910013,0.75,-0.124938737,0.775,-0.110698297,0.768824,21237,4.327093167,15075,4.178257321,14.825,,-0.303833,0.015961,0.099646,-0.017634,-0.004979
VIX,CBOE,18-12-2019,12.58,VIX   200122C00014000,22-01-2020,14,1.146128036,C,E,1.95,0.290034611,1.85,0.267171728,1.9,0.278753601,0.822168,331,2.519827994,4628,3.66539335,14.825,,0.637803,0.017112,0.0999,-0.020168,0.007207
VIX,CBOE,18-12-2019,12.58,VIX   200122P00014000,22-01-2020,14,1.146128036,P,E,1.1,0.041392685,1,0,1.05,0.021189299,0.806666,18024,4.255851179,84629,4.927519209,14.825,,-0.361467,0.0171,0.10175,-0.019814,-0.006051
VIX,CBOE,18-12-2019,12.58,VIX   200122C00014500,22-01-2020,14.5,1.161368002,C,E,1.75,0.243038049,1.65,0.217483944,1.7,0.230448921,0.853323,9894,3.995371906,6094,3.78490245,14.825,,0.585434,0.01779,0.100068,-0.021779,0.00666
VIX,CBOE,18-12-2019,12.58,VIX   200122P00014500,22-01-2020,14.5,1.161368002,P,E,1.4,0.146128036,1.35,0.130333768,1.375,0.138302698,0.853019,13026,4.114811074,18341,4.263423011,14.825,,-0.414573,0.01779,0.100104,-0.021787,-0.007108
VIX,CBOE,18-12-2019,12.58,VIX   200122C00015000,22-01-2020,15,1.176091259,C,E,1.6,0.204119983,1.5,0.176091259,1.55,0.190331698,0.895953,3711,3.569490954,19234,4.284069612,14.825,,0.538118,0.018126,0.097107,-0.023312,0.006136
VIX,CBOE,18-12-2019,12.58,VIX   200122P00015000,22-01-2020,15,1.176091259,P,E,1.75,0.243038049,1.65,0.217483944,1.7,0.230448921,0.882351,737,2.867467488,77007,4.886530205,14.825,,-0.462975,0.018131,0.098629,-0.022955,-0.008099
VIX,CBOE,18-12-2019,12.58,VIX   200122C00016000,22-01-2020,16,1.204119983,C,E,1.3,0.113943352,1.25,0.096910013,1.275,0.105510185,0.9553,28335,4.452323217,40514,4.607605124,14.825,,0.455584,0.018096,0.090924,-0.024834,0.005233
VIX,CBOE,18-12-2019,12.58,VIX   200122P00016000,22-01-2020,16,1.204119983,P,E,2.5,0.397940009,2.4,0.380211242,2.45,0.389166084,0.956364,10026,4.0011277,65945,4.819181873,14.825,,-0.544237,0.018097,0.090828,-0.024805,-0.009959
VIX,CBOE,18-12-2019,12.58,VIX   200122C00017000,22-01-2020,17,1.230448921,C,E,1.1,0.041392685,1.05,0.021189299,1.075,0.031408464,1.015483,16193,4.209327316,17734,4.248806704,14.825,,0.389542,0.017507,0.082749,-0.02555,0.004491
VIX,CBOE,18-12-2019,12.58,VIX   200122P00017000,22-01-2020,17,1.230448921,P,E,3.3,0.51851394,3.2,0.505149978,3.25,0.511883361,1.017611,3927,3.594060901,51128,4.708658805,14.825,,-0.609982,0.017513,0.082605,-0.025505,-0.011649
VIX,CBOE,18-12-2019,12.58,VIX   200122C00018000,22-01-2020,18,1.255272505,C,E,0.95,-0.022276395,0.9,-0.045757491,0.925,-0.033858267,1.073691,813,2.910090546,84537,4.927046832,14.825,,0.337078,0.016669,0.074517,-0.025729,0.003892
VIX,CBOE,18-12-2019,12.58,VIX   200122P00018000,22-01-2020,18,1.255272505,P,E,4.2,0.62324929,4,0.602059991,4.1,0.612783857,1.077034,179,2.252853031,79202,4.898736148,14.825,,-0.662069,0.016685,0.074359,-0.025678,-0.013194
VIX,CBOE,18-12-2019,12.58,VIX   200122C00019000,22-01-2020,19,1.278753601,C,E,0.85,-0.070581074,0.75,-0.124938737,0.8,-0.096910013,1.123387,1165,3.066325925,43580,4.639287226,14.825,,0.293594,0.015714,0.067141,-0.025384,0.003396
VIX,CBOE,18-12-2019,12.58,VIX   200122P00019000,22-01-2020,19,1.278753601,P,E,5,0.698970004,4.9,0.69019608,4.95,0.694605199,1.111989,45,1.653212514,18220,4.260548373,14.825,,-0.70953,0.015636,0.067492,-0.024796,-0.014673
VIX,CBOE,18-12-2019,12.58,VIX   200122C00020000,22-01-2020,20,1.301029996,C,E,0.75,-0.124938737,0.65,-0.187086643,0.7,-0.15490196,1.169741,31780,4.502153893,119271,5.076534861,14.825,,0.257986,0.014746,0.060508,-0.024807,0.002987
VIX,CBOE,18-12-2019,12.58,VIX   200122P00020000,22-01-2020,20,1.301029996,P,E,5.9,0.770852012,5.8,0.763427994,5.85,0.767155866,1.158646,8,0.903089987,14785,4.169821329,14.825,,-0.745124,0.014653,0.060702,-0.024162,-0.016032
VIX,CBOE,18-12-2019,12.58,VIX   200122C00021000,22-01-2020,21,1.322219295,C,E,0.65,-0.187086643,0.6,-0.22184875,0.625,-0.204119983,1.217614,16684,4.222300181,16213,4.209863383,14.825,,0.229809,0.013853,0.05461,-0.024262,0.00266
VIX,CBOE,18-12-2019,12.58,VIX   200122C00022000,22-01-2020,22,1.342422681,C,E,0.6,-0.22184875,0.55,-0.259637311,0.575,-0.240332155,1.271718,53057,4.72474269,169824,5.229999066,14.825,,0.208886,0.013114,0.049495,-0.023989,0.002411
VIX,CBOE,18-12-2019,12.58,VIX   200122P00022000,22-01-2020,22,1.342422681,P,E,7.8,0.892094603,7.6,0.880813592,7.7,0.886490725,1.24269,7,0.84509804,334,2.523746467,14.825,,-0.799063,0.012815,0.049496,-0.022554,-0.018555
VIX,CBOE,18-12-2019,12.58,VIX   200122C00023000,22-01-2020,23,1.361727836,C,E,0.55,-0.259637311,0.45,-0.346787486,0.5,-0.301029996,1.29573,12117,4.083395108,40146,4.60364228,14.825,,0.18428,0.012154,0.045024,-0.022656,0.002135
VIX,CBOE,18-12-2019,12.58,VIX   200122P00023000,22-01-2020,23,1.361727836,P,E,8.7,0.939519253,8.6,0.934498451,8.65,0.937016107,1.286611,198,2.29666519,214,2.330413773,14.825,,-0.818158,0.012054,0.044968,-0.021908,-0.019729
VIX,CBOE,18-12-2019,12.58,VIX   200122C00024000,22-01-2020,24,1.380211242,C,E,0.5,-0.301029996,0.4,-0.397940009,0.45,-0.346787486,1.329773,3398,3.531223375,67366,4.828440761,14.825,,0.166132,0.011381,0.041079,-0.021773,0.001925
VIX,CBOE,18-12-2019,12.58,VIX   200122C00025000,22-01-2020,25,1.397940009,C,E,0.45,-0.346787486,0.4,-0.397940009,0.425,-0.37161107,1.378406,89888,4.953701718,127367,5.10505692,14.825,,0.154661,0.010861,0.037819,-0.021539,0.001786
VIX,CBOE,18-12-2019,12.58,VIX   200122P00025000,22-01-2020,25,1.397940009,P,E,10.6,1.025305865,10.5,1.021189299,10.55,1.02325246,1.347858,5,0.698970004,191,2.281033367,14.825,,-0.85296,0.010501,0.037397,-0.019864,-0.022029
VIX,CBOE,18-12-2019,12.58,VIX   200122C00026000,22-01-2020,26,1.414973348,C,E,0.4,-0.397940009,0.35,-0.455931956,0.375,-0.425968732,1.396795,2092,3.32056168,23317,4.367672673,14.825,,0.13815,0.010068,0.034596,-0.020234,0.0016
VIX,CBOE,18-12-2019,12.58,VIX   200122C00027000,22-01-2020,27,1.431363764,C,E,0.4,-0.397940009,0.3,-0.522878745,0.35,-0.455931956,1.433118,13192,4.120310643,48794,4.688366422,14.825,,0.128103,0.009558,0.032012,-0.019709,0.001482
VIX,CBOE,18-12-2019,12.58,VIX   200122C00028000,22-01-2020,28,1.447158031,C,E,0.35,-0.455931956,0.3,-0.522878745,0.325,-0.488116639,1.464425,3557,3.551083865,33744,4.528196562,14.825,,0.118583,0.009055,0.029677,-0.01908,0.001371
VIX,CBOE,18-12-2019,12.58,VIX   200122C00029000,22-01-2020,29,1.462397998,C,E,0.35,-0.455931956,0.25,-0.602059991,0.3,-0.522878745,1.490717,12519,4.097569639,6109,3.785970125,14.825,,0.109435,0.008551,0.027533,-0.018343,0.001265
VIX,CBOE,18-12-2019,12.58,VIX   200122C00030000,22-01-2020,30,1.477121255,C,E,0.3,-0.522878745,0.25,-0.602059991,0.275,-0.560667306,1.512298,13787,4.139469776,72625,4.861086145,14.825,,0.100613,0.008046,0.025538,-0.017511,0.001164
VIX,CBOE,18-12-2019,12.58,VIX   200122P00030000,22-01-2020,30,1.477121255,P,E,15.5,1.190331698,15.3,1.184691431,15.4,1.187520721,1.48175,1,0,150,2.176091259,14.825,,-0.905566,0.007681,0.024881,-0.015631,-0.027388
VIX,CBOE,18-12-2019,12.58,VIX   200122C00032500,22-01-2020,32.5,1.511883361,C,E,0.25,-0.602059991,0.2,-0.698970004,0.225,-0.647817482,1.563514,43,1.633468456,42371,4.627068714,14.825,,0.082773,0.006962,0.021374,-0.015666,0.000959
VIX,CBOE,18-12-2019,12.58,VIX   200122C00035000,22-01-2020,35,1.544068044,C,E,0.25,-0.602059991,0.15,-0.823908741,0.2,-0.698970004,1.630385,13824,4.140633725,65861,4.818628321,14.825,,0.072563,0.0063,0.018548,-0.014783,0.000838
VIX,CBOE,18-12-2019,12.58,VIX   200122C00037500,22-01-2020,37.5,1.574031268,C,E,0.2,-0.698970004,0.15,-0.823908741,0.175,-0.756961951,1.682665,1,0,18494,4.267030853,14.825,,0.063161,0.00566,0.016145,-0.013707,0.000728
VIX,CBOE,18-12-2019,12.58,VIX   200122C00040000,22-01-2020,40,1.602059991,C,E,0.2,-0.698970004,0.1,-1,0.15,-0.823908741,1.755614,187,2.271841607,53458,4.728012707,14.825,*,0.059096,0.005373,0.01469,-0.013576,0.000677
VIX,CBOE,18-12-2019,12.58,VIX   200122P00040000,22-01-2020,40,1.602059991,P,E,25.4,1.404833717,25.2,1.401400541,25.3,1.403120521,1.755614,6,0.77815125,173,2.238046103,14.825,,-0.940904,0.005373,0.01469,-0.012337,-0.037305
VIX,CBOE,18-12-2019,12.58,VIX   200122C00042500,22-01-2020,42.5,1.62838893,C,E,0.15,-0.823908741,0.1,-1,0.125,-0.903089987,1.745583,8400,3.924279286,18179,4.25956999,14.825,,0.045793,0.004388,0.012065,-0.011024,0.00053
VIX,CBOE,18-12-2019,12.58,VIX   200122C00050000,22-01-2020,50,1.698970004,C,E,0.15,-0.823908741,0.05,-1.301029996,0.1,-1,1.883579,523,2.718501689,9997,3.999869692,14.825,*,0.035753,0.003589,0.009146,-0.009731,0.000411
VIX,CBOE,18-12-2019,12.58,VIX   200122C00055000,22-01-2020,55,1.740362689,C,E,0.1,-1,0.05,-1.301029996,0.075,-1.124938737,1.883579,630,2.799340549,64451,4.80922966,14.825,*,0.024631,0.002635,0.006714,-0.007143,0.000286
VIX,CBOE,18-12-2019,12.58,VIX   200122C00060000,22-01-2020,60,1.77815125,C,E,0.1,-1,0.05,-1.301029996,0.075,-1.124938737,1.883579,1,0,6347,3.802568498,14.825,*,0.017168,0.001941,0.004945,-0.005262,0.000201
VIX,CBOE,18-12-2019,12.58,VIX   200219C00010000,19-02-2020,10,1,C,E,6.5,0.812913357,6.3,0.799340549,6.4,0.806179974,0.509702,16,1.204119983,397,2.598790507,16.425,*,0.99294,0.001332,0.005676,-0.000213,0.016923
VIX,CBOE,18-12-2019,12.58,VIX   200219C00011000,19-02-2020,11,1.041392685,C,E,5.5,0.740362689,5.4,0.73239376,5.45,0.736396502,0.509702,17,1.230448921,766,2.88422877,16.425,*,0.977418,0.003641,0.015511,-0.001201,0.018174
VIX,CBOE,18-12-2019,12.58,VIX   200219C00012000,19-02-2020,12,1.079181246,C,E,4.6,0.662757832,4.4,0.643452676,4.5,0.653212514,0.509702,29,1.462397998,985,2.99343623,16.425,,0.944229,0.007633,0.032513,-0.002871,0.018879
VIX,CBOE,18-12-2019,12.58,VIX   200219P00012000,19-02-2020,12,1.079181246,P,E,0.15,-0.823908741,0.1,-1,0.125,-0.903089987,0.552864,3808,3.58069694,21890,4.340245762,16.425,,-0.068869,0.008999,0.035338,-0.00396,-0.002101
VIX,CBOE,18-12-2019,12.58,VIX   200219C00013000,19-02-2020,13,1.113943352,C,E,3.8,0.579783597,3.7,0.568201724,3.75,0.574031268,0.599901,214,2.330413773,1136,3.055378331,16.425,,0.856504,0.01536,0.05559,-0.007154,0.017734
VIX,CBOE,18-12-2019,12.58,VIX   200219P00013000,19-02-2020,13,1.113943352,P,E,0.35,-0.455931956,0.3,-0.522878745,0.325,-0.488116639,0.592682,8355,3.921946454,42226,4.625579943,16.425,,-0.141254,0.015197,0.05567,-0.007164,-0.00445
VIX,CBOE,18-12-2019,12.58,VIX   200219C00014000,19-02-2020,14,1.146128036,C,E,3.2,0.505149978,3,0.477121255,3.1,0.491361694,0.645722,27,1.431363764,9758,3.989360814,16.425,,0.767501,0.020732,0.069708,-0.010514,0.016368
VIX,CBOE,18-12-2019,12.58,VIX   200219P00014000,19-02-2020,14,1.146128036,P,E,0.7,-0.15490196,0.65,-0.187086643,0.675,-0.170696227,0.641999,6065,3.782830805,55820,4.746789832,16.425,,-0.231678,0.020692,0.069974,-0.010556,-0.007574
VIX,CBOE,18-12-2019,12.58,VIX   200219C00015000,19-02-2020,15,1.176091259,C,E,2.65,0.423245874,2.55,0.40654018,2.6,0.414973348,0.698382,765,2.883661435,4803,3.681512587,16.425,,0.676609,0.024377,0.07578,-0.013439,0.014679
VIX,CBOE,18-12-2019,12.58,VIX   200219P00015000,19-02-2020,15,1.176091259,P,E,1.2,0.079181246,1.1,0.041392685,1.15,0.06069784,0.6863,118,2.071882007,98276,4.992447472,16.425,,-0.322309,0.024343,0.077008,-0.01326,-0.01093
VIX,CBOE,18-12-2019,12.58,VIX   200219C00016000,19-02-2020,16,1.204119983,C,E,2.25,0.352182518,2.15,0.33243846,2.2,0.342422681,0.744203,23728,4.375261134,6717,3.827175348,16.425,,0.594535,0.026311,0.076759,-0.015498,0.013059
VIX,CBOE,18-12-2019,12.58,VIX   200219P00016000,19-02-2020,16,1.204119983,P,E,1.8,0.255272505,1.7,0.230448921,1.75,0.243038049,0.734173,1219,3.086003706,47968,4.680951611,16.425,,-0.405821,0.026317,0.077825,-0.015314,-0.014309
VIX,CBOE,18-12-2019,12.58,VIX   200219C00017000,19-02-2020,17,1.230448921,C,E,1.9,0.278753601,1.8,0.255272505,1.85,0.267171728,0.774447,34,1.531478917,3993,3.60129931,16.425,,0.521266,0.027037,0.075795,-0.016598,0.011598
VIX,CBOE,18-12-2019,12.58,VIX   200219P00017000,19-02-2020,17,1.230448921,P,E,2.5,0.397940009,2.4,0.380211242,2.45,0.389166084,0.784402,3884,3.589279221,12063,4.081455328,16.425,,-0.47737,0.027032,0.074819,-0.016778,-0.017529
VIX,CBOE,18-12-2019,12.58,VIX   200219C00018000,19-02-2020,18,1.255272505,C,E,1.65,0.217483944,1.55,0.190331698,1.6,0.204119983,0.815101,1332,3.124504225,37626,4.575488051,16.425,,0.459353,0.026935,0.071742,-0.01742,0.01028
VIX,CBOE,18-12-2019,12.58,VIX   200219P00018000,19-02-2020,18,1.255272505,P,E,3.2,0.505149978,3.1,0.491361694,3.15,0.498310554,0.80773,26,1.414973348,35995,4.556242178,16.425,,-0.542235,0.026923,0.072367,-0.017175,-0.02056
VIX,CBOE,18-12-2019,12.58,VIX   200219C00019000,19-02-2020,19,1.278753601,C,E,1.45,0.161368002,1.35,0.130333768,1.4,0.146128036,0.853399,592,2.772321707,28786,4.459181321,16.425,,0.407181,0.026339,0.067008,-0.017848,0.009149
VIX,CBOE,18-12-2019,12.58,VIX   200219P00019000,19-02-2020,19,1.278753601,P,E,4,0.602059991,3.9,0.591064607,3.95,0.596597096,0.847092,8,0.903089987,31055,4.492131534,16.425,,-0.594515,0.026312,0.067436,-0.017566,-0.023413
VIX,CBOE,18-12-2019,12.58,VIX   200219C00020000,19-02-2020,20,1.301029996,C,E,1.25,0.096910013,1.2,0.079181246,1.225,0.088136089,0.884403,1524,3.182984967,61628,4.789778074,16.425,,0.361723,0.025432,0.062432,-0.017868,0.008164
VIX,CBOE,18-12-2019,12.58,VIX   200219P00020000,19-02-2020,20,1.301029996,P,E,4.9,0.69019608,4.7,0.672097858,4.8,0.681241237,0.888886,5,0.698970004,4598,3.662568967,16.425,,-0.636913,0.025465,0.062197,-0.017799,-0.026074
VIX,CBOE,18-12-2019,12.58,VIX   200219C00021000,19-02-2020,21,1.322219295,C,E,1.15,0.06069784,1.05,0.021189299,1.1,0.041392685,0.921485,196,2.292256071,17961,4.254330513,16.425,,0.325532,0.024443,0.057589,-0.0179,0.007354
VIX,CBOE,18-12-2019,12.58,VIX   200219C00022000,19-02-2020,22,1.342422681,C,E,1,0,0.9,-0.045757491,0.95,-0.022276395,0.936607,206,2.31386722,26274,4.419526196,16.425,,0.288223,0.023164,0.053695,-0.017247,0.006556
VIX,CBOE,18-12-2019,12.58,VIX   200219C00023000,19-02-2020,23,1.361727836,C,E,0.9,-0.045757491,0.8,-0.096910013,0.85,-0.070581074,0.962823,28,1.447158031,9072,3.957703042,16.425,,0.259778,0.022004,0.049617,-0.016846,0.005921
VIX,CBOE,18-12-2019,12.58,VIX   200219C00024000,19-02-2020,24,1.380211242,C,E,0.8,-0.096910013,0.75,-0.124938737,0.775,-0.110698297,0.992307,161,2.206825876,22692,4.355872775,16.425,,0.236896,0.020948,0.045833,-0.016532,0.005401
VIX,CBOE,18-12-2019,12.58,VIX   200219P00024000,19-02-2020,24,1.380211242,P,E,8.4,0.924279286,8.2,0.913813852,8.3,0.919078092,0.979997,919,2.963315511,114,2.056904851,16.425,,-0.767444,0.020735,0.045937,-0.015775,-0.035784
VIX,CBOE,18-12-2019,12.58,VIX   200219C00025000,19-02-2020,25,1.397940009,C,E,0.75,-0.124938737,0.65,-0.187086643,0.7,-0.15490196,1.014875,1251,3.09725731,14549,4.162833144,16.425,,0.215297,0.019846,0.042456,-0.016021,0.004917
VIX,CBOE,18-12-2019,12.58,VIX   200219P00025000,19-02-2020,25,1.397940009,P,E,9.3,0.968482949,9.2,0.963787827,9.25,0.966141733,1.016091,292,2.465382851,82,1.913813852,16.425,,-0.78428,0.019869,0.042453,-0.015621,-0.037895
VIX,CBOE,18-12-2019,12.58,VIX   200219C00026000,19-02-2020,26,1.414973348,C,E,0.7,-0.15490196,0.6,-0.22184875,0.65,-0.187086643,1.043979,7,0.84509804,3755,3.574609941,16.425,,0.199073,0.018947,0.039403,-0.015736,0.004542
VIX,CBOE,18-12-2019,12.58,VIX   200219C00027000,19-02-2020,27,1.431363764,C,E,0.65,-0.187086643,0.55,-0.259637311,0.6,-0.22184875,1.068068,5,0.698970004,8789,3.943939464,16.425,,0.183727,0.018038,0.036667,-0.015328,0.004192
VIX,CBOE,18-12-2019,12.58,VIX   200219C00028000,19-02-2020,28,1.447158031,C,E,0.6,-0.22184875,0.5,-0.301029996,0.55,-0.259637311,1.087521,6,0.77815125,8772,3.943098623,16.425,,0.169079,0.017114,0.034166,-0.01481,0.003862
VIX,CBOE,18-12-2019,12.58,VIX   200219C00029000,19-02-2020,29,1.462397998,C,E,0.55,-0.259637311,0.45,-0.346787486,0.5,-0.301029996,1.102263,12,1.079181246,19812,4.296928319,16.425,,0.154879,0.016164,0.031837,-0.014178,0.003545
VIX,CBOE,18-12-2019,12.58,VIX   200219C00030000,19-02-2020,30,1.477121255,C,E,0.5,-0.301029996,0.4,-0.397940009,0.45,-0.346787486,1.112445,405,2.607455023,50787,4.70575256,16.425,,0.14102,0.01518,0.029626,-0.01344,0.003238
VIX,CBOE,18-12-2019,12.58,VIX   200219C00035000,19-02-2020,35,1.544068044,C,E,0.35,-0.455931956,0.3,-0.522878745,0.325,-0.488116639,1.200136,1220,3.086359831,9349,3.97076516,16.425,,0.10169,0.012057,0.021812,-0.011519,0.002335
VIX,CBOE,18-12-2019,12.58,VIX   200219P00035000,19-02-2020,35,1.544068044,P,E,18.9,1.276461804,18.8,1.274157849,18.85,1.275311355,1.208039,3,0.477121255,367,2.564666064,16.425,,-0.896237,0.012235,0.021989,-0.010818,-0.057571
VIX,CBOE,18-12-2019,12.58,VIX   200219C00037500,19-02-2020,37.5,1.574031268,C,E,0.3,-0.522878745,0.25,-0.602059991,0.275,-0.560667306,1.231292,102,2.008600172,17687,4.247654176,16.425,,0.086564,0.010706,0.018877,-0.010495,0.001991
VIX,CBOE,18-12-2019,12.58,VIX   200219C00040000,19-02-2020,40,1.602059991,C,E,0.3,-0.522878745,0.2,-0.698970004,0.25,-0.602059991,1.274909,109,2.037426498,17765,4.249565212,16.425,,0.077809,0.00988,0.016824,-0.010029,0.001784
VIX,CBOE,18-12-2019,12.58,VIX   200219C00045000,19-02-2020,45,1.653212514,C,E,0.25,-0.602059991,0.15,-0.823908741,0.2,-0.698970004,1.338588,148,2.170261715,5935,3.773420723,16.425,,0.061913,0.008285,0.013438,-0.008831,0.001418
VIX,CBOE,18-12-2019,12.58,VIX   200219C00047500,19-02-2020,47.5,1.67669361,C,E,0.2,-0.698970004,0.15,-0.823908741,0.175,-0.756961951,1.359257,1,0,5449,3.736316808,16.425,,0.054471,0.007492,0.011967,-0.00811,0.00125
VIX,CBOE,18-12-2019,12.58,VIX   200219C00065000,19-02-2020,65,1.812913357,C,E,0.15,-0.823908741,0.05,-1.301029996,0.1,-1,1.41944,100,2,320,2.505149978,16.425,*,0.020494,0.003355,0.005131,-0.003793,0.00048
VIX,CBOE,18-12-2019,12.58,VIX   200219C00080000,19-02-2020,80,1.903089987,C,E,0.1,-1,0.05,-1.301029996,0.075,-1.124938737,1.41944,512,2.709269961,781,2.892651034,16.425,*,0.008275,0.001532,0.002344,-0.001733,0.000198
VIX,CBOE,18-12-2019,12.58,VIX   200318C00010000,18-03-2020,10,1,C,E,6.9,0.838849091,6.7,0.826074803,6.8,0.832508913,0.505751,10,1,469,2.671172843,16.825,*,0.985721,0.00303,0.008597,-0.000485,0.024102
VIX,CBOE,18-12-2019,12.58,VIX   200318C00011000,18-03-2020,11,1.041392685,C,E,5.9,0.770852012,5.8,0.763427994,5.85,0.767155866,0.505751,50,1.698970004,1550,3.190331698,16.825,*,0.964971,0.006455,0.018314,-0.00149,0.025642
VIX,CBOE,18-12-2019,12.58,VIX   200318C00012000,18-03-2020,12,1.079181246,C,E,5,0.698970004,4.9,0.69019608,4.95,0.694605199,0.505751,32,1.505149978,681,2.833147112,16.825,,0.928736,0.011364,0.032242,-0.002907,0.026445
VIX,CBOE,18-12-2019,12.58,VIX   200318P00012000,18-03-2020,12,1.079181246,P,E,0.15,-0.823908741,0.1,-1,0.125,-0.903089987,0.484626,7,0.84509804,1175,3.070037867,16.825,,-0.064305,0.010497,0.031081,-0.002797,-0.002881
VIX,CBOE,18-12-2019,12.58,VIX   200318C00013000,18-03-2020,13,1.113943352,C,E,4.3,0.633468456,4.1,0.612783857,4.2,0.62324929,0.560311,68,1.832508913,1290,3.11058971,16.825,,0.856105,0.018929,0.048478,-0.005624,0.025342
VIX,CBOE,18-12-2019,12.58,VIX   200318P00013000,18-03-2020,13,1.113943352,P,E,0.4,-0.397940009,0.35,-0.455931956,0.375,-0.425968732,0.550584,6206,3.792811771,40994,4.612720297,16.825,,-0.14077,0.01865,0.048606,-0.00564,-0.006624
VIX,CBOE,18-12-2019,12.58,VIX   200318C00014000,18-03-2020,14,1.146128036,C,E,3.6,0.556302501,3.5,0.544068044,3.55,0.550228353,0.596101,244,2.387389826,2084,3.318897715,16.825,,0.778488,0.024815,0.059735,-0.007966,0.023766
VIX,CBOE,18-12-2019,12.58,VIX   200318P00014000,18-03-2020,14,1.146128036,P,E,0.8,-0.096910013,0.7,-0.15490196,0.75,-0.124938737,0.600737,11200,4.049218023,13963,4.144978738,16.825,,-0.222589,0.024884,0.059439,-0.008199,-0.010923
VIX,CBOE,18-12-2019,12.58,VIX   200318C00015000,18-03-2020,15,1.176091259,C,E,3.1,0.491361694,2.95,0.469822016,3.025,0.480725379,0.633868,552,2.741939078,2810,3.44870632,16.825,,0.698933,0.029072,0.065813,-0.009997,0.021781
VIX,CBOE,18-12-2019,12.58,VIX   200318P00015000,18-03-2020,15,1.176091259,P,E,1.25,0.096910013,1.15,0.06069784,1.2,0.079181246,0.630904,122,2.086359831,16031,4.204960614,16.825,,-0.30073,0.029057,0.066089,-0.010041,-0.01527
VIX,CBOE,18-12-2019,12.58,VIX   200318C00016000,18-03-2020,16,1.204119983,C,E,2.65,0.423245874,2.55,0.40654018,2.6,0.414973348,0.669583,549,2.739572344,2759,3.4407517,16.825,,0.624576,0.031666,0.067863,-0.011549,0.01975
